reading_id,farm_id,date,temperature_f,precipitation_in
3541,23,2024-08-22,94.77,0.02
3542,28,2024-06-13,89.89,0.24
3543,10,2024-10-28,42.67,1.52
3544,29,2025-03-14,97.5,0.96
3545,31,2024-11-14,58.09,1.53
3546,5,2025-02-03,31.94,0.16
3547,18,2025-12-27,98.84,0.18
3548,33,2024-09-14,67.34,1.03
3549,25,2024-03-02,30.43,1.81
3550,35,2024-01-16,37.58,1.18
3551,26,2025-05-07,79.77,1.98
3552,9,2024-07-19,91.22,0.35
3553,23,2025-03-30,95.15,1.79
3554,18,2025-04-01,39.44,1.44
3555,17,2024-06-17,74.7,0.85
3556,10,2024-04-23,94.37,0.11
3557,34,2024-09-14,46.02,1.52
3558,31,2024-12-16,45.96,0.69
3559,25,2025-06-29,33.37,1.11
3560,11,2025-01-12,98.84,1.9
3561,12,2024-11-13,38.95,1.34
3562,15,2025-05-30,52.7,0.51
3563,18,2024-02-18,32.2,1.89
3564,17,2024-11-08,75.7,0.57
3565,30,2024-12-12,81.78,1.74
3566,5,2024-04-24,39.8,0.39
3567,29,2024-10-19,83.88,1.23
3568,32,2025-11-29,95.81,1.47
3569,6,2025-04-06,60.69,1.55
3570,14,2024-09-05,76.51,1.29
3571,11,2025-05-16,41.88,0.38
3572,36,2025-07-05,56.57,0.34
3573,5,2025-05-01,54.75,0.03
3574,35,2024-03-03,86.08,0.13
3575,25,2024-09-09,87.87,0.51
3576,13,2024-02-03,57.06,1.99
3577,15,2024-11-28,80.34,1.01
3578,10,2024-09-30,73.69,0.46
3579,15,2024-11-08,30.83,1.72
3580,7,2025-06-11,34.84,1.75
3581,29,2025-04-30,65.36,1.03
3582,5,2025-03-11,54.17,0.34
3583,17,2024-09-17,94.18,1.91
3584,17,2024-09-25,59.92,1.65
3585,14,2025-07-01,91.53,1.38
3586,31,2025-09-09,73.37,0.9
3587,36,2024-04-19,31.09,1.37
3588,21,2024-09-03,75.06,0.25
3589,35,2025-04-12,97.22,1.02
3590,17,2025-07-05,81.47,1.61
3591,28,2025-08-23,66.94,1.55
3592,4,2024-11-09,99.52,0.63
3593,9,2025-05-05,37.33,1.68
3594,9,2024-09-16,56.38,0.07
3595,6,2025-09-04,67.83,1.93
3596,17,2024-06-28,48.75,1.81
3597,36,2025-10-26,45.85,0.9
3598,34,2024-08-29,46.68,1.58
3599,10,2024-04-25,98.97,1.32
3600,32,2024-01-31,57.43,1.63
3601,14,2024-06-25,66.2,1.03
3602,4,2025-12-29,70.47,1.85
3603,11,2024-05-29,38.48,1.63
3604,1,2024-07-08,46.1,1.78
3605,2,2024-03-05,78.42,0.77
3606,28,2025-01-23,38.02,1.82
3607,33,2025-10-08,71.78,1.74
3608,31,2025-01-30,38.52,1.1
3609,19,2024-07-12,56.09,1.59
3610,19,2024-03-04,94.21,0.47
3611,36,2024-10-23,95.0,1.3
3612,6,2025-08-26,65.72,0.09
3613,31,2024-10-09,59.48,1.5
3614,36,2025-10-18,39.68,0.63
3615,27,2025-08-25,52.15,1.35
3616,7,2024-02-05,30.26,1.47
3617,2,2025-04-13,88.47,0.81
3618,12,2024-01-04,55.9,1.63
3619,22,2025-08-25,56.54,1.67
3620,22,2024-01-21,93.21,0.09
3621,28,2025-11-15,57.3,0.54
3622,5,2024-01-14,93.35,0.79
3623,24,2024-11-02,90.73,1.42
3624,15,2024-10-15,30.11,0.89
3625,21,2024-04-12,57.92,1.64
3626,18,2025-09-25,62.86,1.05
3627,1,2025-01-11,84.11,1.52
3628,28,2025-03-05,68.38,0.59
3629,10,2025-01-21,67.4,1.13
3630,26,2024-06-12,57.19,0.92
3631,1,2025-06-24,46.39,0.87
3632,36,2025-06-16,92.84,1.13
3633,31,2025-06-25,99.65,1.32
3634,32,2025-09-21,35.09,0.06
3635,28,2024-07-03,55.41,1.69
3636,30,2025-01-21,31.64,1.19
3637,9,2024-01-23,96.03,0.27
3638,23,2025-04-10,89.45,1.26
3639,36,2024-07-10,56.61,0.61
3640,6,2025-07-20,89.83,1.52
3641,24,2024-05-22,95.85,1.57
3642,24,2024-12-09,65.73,1.94
3643,8,2025-04-16,64.07,0.58
3644,6,2025-11-18,82.36,0.98
3645,25,2025-09-08,42.94,0.15
3646,35,2025-11-20,85.81,1.29
3647,10,2024-10-14,36.43,1.43
3648,26,2024-05-21,60.5,0.35
3649,10,2025-09-09,96.01,0.67
3650,5,2025-04-05,33.74,1.41
3651,17,2025-01-10,48.65,0.26
3652,36,2024-12-20,77.67,0.75
3653,3,2024-11-22,60.46,1.01
3654,1,2025-08-14,39.91,1.69
3655,24,2025-05-23,88.14,1.42
3656,2,2024-02-20,34.44,0.8
3657,22,2025-02-23,49.26,0.11
3658,11,2024-08-04,87.91,0.56
3659,31,2024-06-30,65.22,1.84
3660,21,2024-10-13,30.35,0.18
3661,34,2025-10-29,96.17,1.63
3662,12,2024-06-13,78.22,1.43
3663,16,2024-04-02,39.54,0.84
3664,25,2025-07-09,94.69,1.59
3665,24,2024-01-07,63.7,0.12
3666,23,2025-07-29,74.9,1.51
3667,4,2024-04-03,38.13,0.74
3668,1,2025-09-17,42.46,0.93
3669,7,2025-11-03,36.03,0.37
3670,6,2024-02-14,82.07,0.45
3671,29,2024-02-24,87.46,0.27
3672,3,2024-02-03,62.37,1.62
3673,21,2025-11-27,31.03,1.91
3674,17,2025-12-18,88.1,1.31
3675,33,2025-08-10,84.96,1.12
3676,21,2025-12-16,50.51,1.62
3677,10,2025-08-04,66.53,0.83
3678,36,2025-08-09,44.93,1.71
3679,23,2024-05-14,71.66,0.56
3680,31,2024-04-28,58.94,1.47
3681,33,2024-05-24,98.42,0.4
3682,20,2025-07-05,35.78,1.8
3683,5,2024-02-06,48.05,0.09
3684,23,2025-07-28,76.48,0.81
3685,12,2024-03-11,62.78,0.59
3686,24,2025-03-24,47.92,1.53
3687,16,2024-12-11,90.99,0.3
3688,34,2024-03-02,58.39,0.55
3689,35,2025-03-21,32.72,0.86
3690,13,2025-08-25,68.36,1.98
3691,17,2024-11-02,95.17,1.01
3692,36,2024-11-06,97.74,0.64
3693,15,2025-01-26,94.48,1.6
3694,20,2025-02-19,94.05,1.08
3695,22,2024-12-08,33.72,1.63
3696,18,2025-12-22,33.51,0.72
3697,22,2024-12-26,35.6,1.92
3698,11,2024-07-29,69.52,1.46
3699,1,2025-08-31,32.38,1.87
3700,21,2024-04-19,32.98,1.26
3701,20,2024-01-29,76.63,1.2
3702,15,2024-04-12,96.57,1.99
3703,30,2025-06-03,95.9,0.19
3704,2,2024-05-25,53.0,0.59
3705,29,2025-11-29,57.23,1.37
3706,12,2024-06-21,74.37,0.81
3707,24,2024-08-27,52.06,1.84
3708,18,2025-12-16,95.83,1.37
3709,1,2024-03-25,76.68,0.36
3710,21,2025-08-02,55.01,1.92
3711,1,2024-06-10,90.2,1.52
3712,4,2024-03-21,52.37,0.67
3713,12,2024-12-21,97.66,1.31
3714,17,2025-03-26,74.36,1.24
3715,3,2025-03-24,49.78,1.91
3716,32,2024-04-12,83.55,1.41
3717,9,2025-04-19,71.65,0.1
3718,23,2025-12-26,82.02,1.35
3719,2,2024-08-24,76.65,1.66
3720,4,2024-01-10,98.78,0.58
3721,14,2024-11-07,84.1,0.02
3722,8,2024-01-04,49.42,0.25
3723,3,2024-08-07,59.99,1.01
3724,19,2024-03-06,35.04,0.6
3725,7,2024-08-14,99.33,0.67
3726,12,2025-07-12,55.14,1.52
3727,16,2025-01-17,78.02,0.68
3728,3,2025-01-05,57.15,0.07
3729,27,2025-05-13,69.86,1.16
3730,2,2025-02-11,69.98,1.89
3731,36,2024-03-01,35.16,0.77
3732,29,2025-05-03,48.39,1.56
3733,16,2025-05-05,65.07,1.39
3734,9,2024-08-11,76.35,1.14
3735,19,2024-11-10,70.67,1.93
3736,24,2024-08-18,31.44,0.79
3737,30,2025-01-21,83.11,1.69
3738,22,2024-12-01,30.56,0.32
3739,23,2024-01-12,35.1,0.43
3740,25,2024-11-16,47.86,1.8
3741,12,2024-10-19,37.4,1.07
3742,12,2025-08-19,34.28,0.37
3743,10,2024-08-12,85.25,0.62
3744,7,2024-03-12,31.07,1.57
3745,3,2025-10-20,92.65,0.84
3746,3,2024-12-30,47.1,1.27
3747,35,2025-07-23,93.95,1.02
3748,16,2024-01-15,40.6,1.81
3749,6,2025-01-28,57.48,0.44
3750,9,2025-09-23,94.93,0.56
3751,22,2025-04-12,53.39,1.75
3752,36,2025-07-10,61.58,1.71
3753,12,2024-03-30,41.97,1.47
3754,28,2024-11-15,41.72,0.09
3755,16,2025-03-05,76.97,1.76
3756,1,2025-12-11,39.9,0.74
3757,34,2024-07-10,35.44,0.92
3758,30,2024-01-26,78.64,0.25
3759,29,2024-04-27,36.36,0.69
3760,11,2024-08-19,79.96,1.1
3761,12,2024-07-12,60.2,1.91
3762,7,2025-10-24,85.67,1.45
3763,11,2024-03-10,54.68,1.82
3764,8,2025-06-18,70.1,0.98
3765,1,2025-12-03,55.62,0.19
3766,7,2024-04-24,65.22,0.42
3767,24,2024-12-06,68.52,0.16
3768,21,2025-08-05,82.47,1.38
3769,31,2024-06-20,79.28,0.19
3770,36,2025-06-13,33.11,0.1
3771,22,2024-08-30,63.51,1.53
3772,14,2024-03-09,68.32,0.75
3773,10,2025-06-04,93.6,0.96
3774,12,2025-06-05,49.33,1.92
3775,20,2024-02-24,76.01,1.99
3776,9,2024-06-21,80.57,0.95
3777,1,2024-02-25,42.43,0.43
3778,19,2025-07-03,38.92,1.85
3779,15,2024-05-18,76.37,0.31
3780,17,2024-03-31,49.42,0.97
3781,18,2025-11-01,44.8,0.26
3782,34,2024-04-22,34.62,1.95
3783,24,2025-08-14,72.17,0.39
3784,1,2025-11-20,38.86,1.25
3785,1,2024-05-10,32.53,0.42
3786,4,2024-10-10,95.6,1.39
3787,15,2024-05-14,39.14,0.88
3788,23,2024-05-10,78.68,0.21
3789,24,2024-07-17,32.9,1.55
3790,9,2025-05-30,36.55,0.67
3791,4,2025-02-20,47.74,0.39
3792,4,2024-12-18,80.07,1.19
3793,29,2025-04-12,62.17,0.8
3794,7,2025-09-17,67.61,0.26
3795,5,2025-12-01,31.6,0.32
3796,6,2025-03-01,77.78,1.63
3797,5,2025-04-25,50.9,1.73
3798,3,2024-06-11,70.74,1.91
3799,14,2024-05-02,96.09,0.06
3800,16,2025-07-08,87.48,0.13
3801,25,2025-02-05,41.35,1.13
3802,13,2024-05-01,59.39,0.03
3803,4,2025-01-10,58.41,1.77
3804,27,2025-02-06,62.24,1.51
3805,3,2025-01-27,46.37,0.79
3806,10,2024-03-27,69.92,1.61
3807,24,2025-01-05,34.23,1.16
3808,17,2024-11-03,75.92,0.88
3809,28,2025-02-04,98.58,1.37
3810,13,2024-08-18,69.73,0.69
3811,20,2025-10-24,72.32,0.33
3812,13,2024-05-12,89.26,0.77
3813,28,2024-04-30,36.19,1.94
3814,17,2024-08-09,85.01,1.33
3815,22,2025-11-01,68.84,0.64
3816,10,2024-04-13,77.54,1.7
3817,3,2025-06-30,81.45,1.9
3818,7,2025-09-29,95.12,0.3
3819,16,2024-11-14,93.52,1.42
3820,25,2024-09-26,45.44,1.12
3821,16,2024-05-17,80.41,1.92
3822,19,2025-04-16,98.19,0.37
3823,24,2025-11-13,34.03,1.06
3824,15,2024-09-08,48.25,0.4
3825,3,2025-12-07,46.86,0.16
3826,24,2025-11-15,67.03,0.81
3827,24,2024-09-30,55.89,0.93
3828,25,2025-12-07,69.46,0.54
3829,22,2025-04-09,58.1,1.42
3830,18,2025-10-12,53.49,0.4
3831,16,2025-03-23,55.95,0.94
3832,18,2025-02-06,57.07,1.46
3833,33,2025-01-26,97.36,0.13
3834,14,2024-10-14,38.85,0.35
3835,19,2025-01-13,31.55,1.4
3836,1,2025-08-09,53.24,1.68
3837,20,2025-06-04,36.13,0.68
3838,26,2025-09-02,39.98,1.57
3839,24,2025-08-12,56.69,0.6
3840,29,2024-07-05,37.9,1.85
3841,1,2025-04-09,90.91,0.55
3842,16,2025-01-11,84.38,1.18
3843,8,2024-09-29,42.71,0.25
3844,19,2024-02-23,99.84,1.91
3845,35,2025-08-20,43.68,1.59
3846,11,2025-03-01,87.16,0.6
3847,21,2024-11-12,44.94,1.62
3848,29,2025-08-03,58.89,1.32
3849,30,2024-08-19,37.3,1.81
3850,2,2024-01-31,67.39,1.37
3851,8,2025-05-22,95.81,1.64
3852,11,2024-05-25,95.23,0.16
3853,36,2025-04-02,36.47,1.87
3854,18,2024-11-21,40.95,0.73
3855,18,2024-06-29,60.31,1.81
3856,30,2024-09-22,48.69,1.36
3857,32,2024-02-19,37.87,0.39
3858,11,2025-10-25,95.36,1.35
3859,34,2025-02-24,85.76,1.75
3860,10,2024-08-15,93.35,0.93
3861,9,2025-08-14,60.1,1.36
3862,27,2024-07-11,43.65,0.01
3863,18,2024-03-04,75.2,0.09
3864,23,2024-06-05,86.96,1.86
3865,5,2024-01-26,94.93,0.73
3866,34,2025-11-05,98.89,0.07
3867,10,2025-05-10,89.94,0.36
3868,9,2024-03-08,51.64,0.64
3869,13,2024-05-02,59.78,1.21
3870,15,2025-08-10,78.46,0.25
3871,14,2025-02-11,67.04,1.26
3872,6,2025-05-21,99.54,1.82
3873,13,2024-05-04,43.87,1.24
3874,23,2025-12-27,40.79,1.55
3875,12,2024-01-28,72.07,0.37
3876,32,2024-09-09,54.08,1.44
3877,23,2025-11-06,77.8,1.82
3878,10,2024-06-22,40.55,1.39
3879,29,2024-08-20,78.95,0.38
3880,34,2025-09-09,72.55,0.0
3881,24,2025-04-30,78.38,1.66
3882,15,2024-12-28,45.79,0.45
3883,28,2024-03-30,65.51,1.94
3884,31,2025-02-10,36.41,0.1
3885,30,2024-02-16,65.8,0.78
3886,32,2024-05-03,83.51,1.61
3887,13,2025-01-25,32.7,0.03
3888,8,2024-06-08,57.75,0.71
3889,36,2024-08-15,92.51,1.12
3890,36,2025-10-09,97.33,1.41
3891,32,2025-11-13,85.56,1.26
3892,17,2025-06-30,90.17,1.56
3893,31,2024-07-24,52.7,1.51
3894,9,2024-05-28,44.69,1.94
3895,14,2025-12-08,98.77,0.28
3896,11,2025-12-30,65.59,1.27
3897,19,2024-09-16,99.8,0.69
3898,10,2025-11-11,99.36,1.26
3899,12,2024-07-01,81.4,0.71
3900,4,2025-01-21,42.81,1.78
3901,22,2024-08-04,56.01,0.1
3902,25,2024-09-05,88.32,1.27
3903,31,2024-09-07,34.67,1.3
3904,35,2024-02-26,49.01,1.37
3905,32,2024-10-09,37.32,0.47
3906,32,2025-11-16,52.07,1.71
3907,20,2024-05-04,75.72,0.65
3908,1,2025-11-06,35.02,1.55
3909,12,2025-02-14,76.28,1.02
3910,19,2025-11-10,57.95,1.14
3911,31,2025-11-03,55.58,0.13
3912,18,2025-05-02,33.15,0.64
3913,5,2024-06-27,95.57,1.32
3914,24,2024-03-29,59.97,1.44
3915,5,2024-03-20,69.64,1.84
3916,22,2024-12-03,59.98,0.03
3917,6,2025-08-13,80.46,1.18
3918,14,2025-08-28,52.47,1.09
3919,23,2024-07-08,34.21,1.61
3920,9,2024-01-19,47.75,0.87
3921,11,2025-11-13,31.04,1.25
3922,32,2024-04-08,39.52,1.32
3923,10,2024-11-10,35.13,0.4
3924,16,2025-03-16,93.42,1.24
3925,30,2025-06-28,69.66,0.91
3926,3,2025-08-02,96.84,0.95
3927,5,2024-06-17,59.85,1.79
3928,15,2024-03-22,85.85,1.97
3929,12,2024-05-15,60.65,0.78
3930,2,2025-04-16,97.14,1.39
3931,34,2025-07-01,73.51,1.3
3932,27,2024-12-26,46.61,1.27
3933,14,2025-10-08,77.95,1.8
3934,20,2024-07-26,38.07,0.18
3935,25,2024-12-02,51.61,0.06
3936,33,2025-11-19,80.76,1.16
3937,22,2024-07-05,46.32,0.29
3938,11,2024-05-03,71.03,0.7
3939,2,2024-12-23,64.04,0.76
3940,19,2025-07-30,74.81,1.6
3941,19,2025-05-06,30.48,0.1
3942,9,2025-03-06,97.77,0.93
3943,20,2024-11-12,68.13,1.53
3944,32,2025-02-14,50.84,0.9
3945,29,2024-11-12,91.94,0.18
3946,13,2025-01-29,92.34,0.85
3947,3,2024-09-20,90.05,0.07
3948,27,2024-09-07,54.71,1.4
3949,31,2024-07-22,32.63,1.48
3950,18,2025-08-01,59.86,0.37
3951,30,2025-03-27,35.54,1.77
3952,23,2024-05-20,69.85,0.76
3953,21,2024-07-29,33.47,0.74
3954,30,2024-01-09,42.55,0.7
3955,11,2025-06-25,41.28,0.83
3956,14,2025-03-12,50.98,1.97
3957,21,2025-09-20,50.3,1.05
3958,36,2025-08-06,83.44,1.22
3959,23,2024-10-15,58.98,0.87
3960,20,2024-12-04,82.76,1.75
3961,19,2024-08-14,51.52,0.51
3962,5,2024-11-08,72.84,0.79
3963,16,2025-09-14,46.97,1.41
3964,17,2024-10-09,70.48,0.57
3965,18,2025-02-23,48.47,1.05
3966,36,2024-06-24,40.23,0.1
3967,22,2025-05-27,59.41,1.21
3968,31,2024-08-11,99.18,1.34
3969,35,2025-10-19,83.94,1.04
3970,18,2024-04-12,47.44,0.21
3971,1,2025-08-07,61.19,0.12
3972,12,2024-04-27,90.23,1.52
3973,31,2024-11-30,51.1,1.7
3974,23,2024-07-16,50.09,1.42
3975,27,2025-01-14,53.57,1.6
3976,9,2024-05-08,32.61,0.02
3977,20,2024-10-11,69.67,1.7
3978,25,2024-03-06,40.39,1.22
3979,4,2024-01-29,39.9,1.47
3980,23,2024-04-19,39.55,0.23
3981,30,2024-12-07,90.09,1.73
3982,34,2025-12-24,71.64,0.38
3983,22,2025-10-05,77.43,0.94
3984,1,2025-07-22,95.79,1.94
3985,6,2025-08-10,72.66,1.89
3986,17,2025-12-23,55.23,0.6
3987,17,2025-12-13,52.91,0.78
3988,6,2024-03-15,45.6,1.08
3989,24,2024-02-19,91.95,0.59
3990,12,2024-07-14,88.02,0.32
3991,9,2024-02-04,90.06,0.39
3992,30,2024-10-26,42.82,0.81
3993,7,2024-01-20,51.09,1.33
3994,27,2025-05-31,81.9,1.35
3995,26,2025-07-07,88.18,0.07
3996,21,2025-12-28,79.55,0.28
3997,18,2025-01-25,82.73,1.92
3998,10,2025-10-31,36.28,1.33
3999,32,2025-03-24,92.25,0.13
4000,17,2024-07-11,99.55,0.6
4001,21,2024-02-29,40.86,1.07
4002,24,2024-02-18,41.44,1.63
4003,18,2025-03-08,57.36,0.36
4004,22,2024-06-12,43.93,0.27
4005,10,2025-09-30,85.52,0.02
4006,2,2024-05-17,53.11,1.15
4007,7,2024-08-08,44.31,0.02
4008,2,2024-08-12,43.81,0.82
4009,29,2024-03-10,81.38,0.25
4010,28,2025-04-12,55.56,1.63
4011,29,2025-03-13,39.94,0.96
4012,23,2024-11-18,47.44,1.5
4013,12,2024-10-11,74.92,0.42
4014,6,2024-06-26,93.72,1.47
4015,36,2024-09-21,87.12,0.34
4016,2,2024-08-09,48.96,1.84
4017,9,2024-02-17,38.89,0.59
4018,5,2025-08-18,86.66,1.59
4019,2,2024-04-03,61.8,0.33
4020,11,2025-11-08,85.79,0.59
4021,24,2024-02-29,60.75,1.76
4022,27,2024-09-22,76.24,1.09
4023,7,2025-05-02,74.95,1.38
4024,21,2024-09-23,58.97,1.24
4025,12,2024-09-27,33.5,0.72
4026,35,2024-08-20,67.58,1.84
4027,10,2025-11-24,62.84,0.3
4028,33,2024-03-06,42.59,0.63
4029,3,2025-08-21,84.74,0.69
4030,26,2025-06-30,49.72,0.51
4031,33,2024-05-30,96.3,0.97
4032,13,2025-04-07,70.14,1.88
4033,12,2024-04-12,39.1,0.17
4034,4,2024-05-02,67.16,1.93
4035,3,2024-08-29,78.78,1.97
4036,36,2025-03-01,86.51,1.49
4037,4,2025-11-16,94.14,1.95
4038,5,2025-04-10,89.85,1.73
4039,32,2024-10-25,78.55,1.6
4040,15,2025-09-04,40.57,0.21
4041,17,2025-12-12,54.85,1.2
4042,8,2025-05-20,37.14,0.35
4043,32,2025-02-01,82.39,0.5
4044,36,2025-04-10,42.73,0.04
4045,19,2024-06-02,40.1,0.75
4046,25,2025-11-26,52.44,1.62
4047,25,2024-07-15,93.61,1.48
4048,1,2025-12-09,67.77,0.39
4049,19,2024-10-28,51.14,1.75
4050,2,2024-11-08,65.15,1.04
4051,33,2025-09-05,70.61,0.66
4052,18,2025-04-20,31.46,0.33
4053,24,2025-09-20,77.82,1.53
4054,23,2024-03-14,72.85,1.75
4055,13,2025-11-29,61.37,0.51
4056,12,2025-02-10,59.9,1.32
4057,11,2025-09-04,81.88,0.83
4058,18,2024-07-08,61.66,1.0
4059,21,2024-06-23,41.2,0.72
4060,10,2024-01-18,59.29,1.77
4061,23,2025-07-09,35.86,1.62
4062,9,2024-01-29,75.79,1.15
4063,11,2024-06-03,71.48,0.23
4064,21,2025-02-24,45.29,0.3
4065,21,2024-11-19,83.02,1.4
4066,26,2024-08-26,60.51,0.93
4067,10,2025-10-23,58.6,1.65
4068,19,2025-11-11,83.48,0.36
4069,28,2025-01-21,35.32,1.33
4070,33,2024-01-28,75.24,1.1
4071,7,2024-07-18,44.33,0.21
4072,35,2024-02-11,33.05,1.15
4073,15,2025-12-22,89.89,0.13
4074,6,2024-06-30,89.54,0.19
4075,12,2024-03-19,56.05,0.59
4076,8,2025-12-29,56.07,0.31
4077,28,2025-07-10,59.2,1.0
4078,26,2024-11-01,92.55,0.21
4079,8,2025-06-27,52.87,1.11
4080,4,2025-02-02,51.65,0.61
4081,9,2025-11-20,30.07,1.59
4082,12,2025-08-06,94.96,1.83
4083,32,2025-03-28,74.68,0.96
4084,21,2025-06-17,52.91,1.47
4085,25,2025-10-15,58.12,1.89
4086,26,2024-11-14,84.25,0.24
4087,28,2024-05-12,45.24,1.32
4088,8,2025-09-17,39.86,1.86
4089,10,2024-07-02,35.26,0.37
4090,20,2025-12-07,34.48,0.57
4091,17,2025-06-28,45.19,1.95
4092,19,2025-05-12,95.64,1.83
4093,8,2024-04-02,62.97,1.23
4094,10,2025-02-20,71.17,1.19
4095,18,2025-08-12,78.35,0.19
4096,11,2025-06-10,78.88,0.22
4097,36,2024-01-21,33.99,1.75
4098,28,2025-02-23,31.47,1.38
4099,11,2025-12-24,30.15,0.01
4100,13,2024-06-14,67.75,0.39
4101,26,2024-07-12,91.11,0.01
4102,3,2024-11-30,86.67,0.54
4103,34,2024-08-28,68.49,0.0
4104,23,2025-07-20,78.24,1.85
4105,11,2025-11-06,84.48,1.53
4106,4,2024-03-02,61.58,1.07
4107,28,2024-06-16,87.58,1.51
4108,16,2024-08-20,42.41,1.11
4109,14,2025-05-28,72.66,0.77
4110,14,2024-08-07,87.02,0.82
4111,6,2025-06-01,53.54,0.23
4112,35,2025-02-16,42.39,0.91
4113,16,2025-03-20,68.65,1.93
4114,7,2024-01-01,98.12,0.38
4115,33,2024-06-09,44.08,0.45
4116,10,2024-04-11,77.11,1.7
4117,15,2024-12-23,92.84,0.92
4118,5,2025-06-25,63.38,1.42
4119,2,2025-02-19,96.69,0.96
4120,25,2024-04-07,75.54,0.84
4121,24,2025-08-18,41.69,1.27
4122,35,2025-06-19,37.03,1.31
4123,18,2024-09-10,83.92,1.24
4124,30,2025-09-13,61.12,0.82
4125,30,2025-05-30,78.64,0.7
4126,27,2025-08-16,89.73,1.29
4127,35,2025-12-10,50.92,1.32
4128,12,2025-11-22,31.16,1.43
4129,10,2025-12-19,57.36,0.74
4130,26,2025-06-30,56.91,0.34
4131,23,2025-08-11,88.06,0.28
4132,29,2024-07-28,51.56,1.01
4133,11,2024-12-17,52.83,1.2
4134,28,2025-10-05,74.55,1.53
4135,20,2024-05-19,70.55,1.22
4136,29,2024-10-01,73.92,0.29
4137,27,2025-03-09,71.32,1.99
4138,5,2025-03-24,70.19,0.79
4139,2,2025-07-29,30.27,1.56
4140,30,2024-11-10,78.02,1.0
4141,36,2024-12-26,77.99,1.7
4142,19,2025-02-19,49.31,1.91
4143,13,2025-09-14,86.14,1.69
4144,8,2025-02-24,62.34,0.58
4145,30,2025-06-15,96.06,0.69
4146,26,2025-08-18,67.55,1.07
4147,25,2024-10-26,84.35,1.07
4148,17,2024-10-23,52.12,1.58
4149,11,2025-11-09,74.8,1.61
4150,1,2024-11-30,97.54,0.24
4151,3,2024-06-16,57.89,1.92
4152,3,2025-02-10,58.02,1.11
4153,4,2024-01-19,88.79,0.36
4154,35,2024-09-15,55.1,0.21
4155,15,2024-01-01,68.94,1.08
4156,36,2024-07-13,91.25,1.61
4157,22,2025-05-09,51.36,1.63
4158,36,2024-08-30,73.32,1.47
4159,17,2024-04-18,68.73,0.83
4160,16,2024-01-15,40.46,1.92
4161,24,2024-01-14,33.31,0.43
4162,23,2025-02-03,83.18,0.81
4163,23,2025-10-22,44.23,1.82
4164,23,2025-01-31,50.49,1.12
4165,13,2025-03-24,98.51,1.33
4166,19,2025-03-18,61.42,0.1
4167,31,2024-01-20,75.75,1.06
4168,11,2025-02-28,91.47,1.61
4169,2,2024-04-25,74.17,0.41
4170,24,2025-12-05,38.6,0.46
4171,19,2024-11-06,96.48,0.5
4172,3,2025-02-06,63.88,1.33
4173,28,2025-07-26,93.17,0.8
4174,24,2024-06-17,51.06,0.08
4175,10,2024-05-09,38.18,1.82
4176,28,2025-05-04,39.58,1.86
4177,12,2024-07-07,95.73,0.36
4178,1,2024-12-05,46.51,1.86
4179,19,2025-03-26,85.52,0.52
4180,20,2025-05-06,93.05,0.61
4181,19,2025-12-02,84.98,0.74
4182,15,2025-09-07,60.6,0.34
4183,15,2025-07-01,45.77,0.01
4184,6,2024-05-20,50.12,1.46
4185,14,2024-04-14,41.64,1.66
4186,4,2024-01-04,81.87,0.79
4187,12,2024-04-03,95.14,0.14
4188,31,2024-08-30,94.62,1.28
4189,30,2025-05-21,40.99,1.54
4190,35,2025-10-19,68.19,0.49
4191,23,2025-07-23,52.47,1.35
4192,36,2024-11-28,41.97,1.17
4193,20,2024-06-23,77.69,0.69
4194,21,2024-04-13,58.43,1.95
4195,21,2025-05-15,55.78,0.17
4196,5,2024-02-26,53.52,0.1
4197,4,2025-01-06,51.6,0.19
4198,29,2025-04-10,51.51,0.94
4199,24,2025-10-15,45.04,1.54
4200,20,2025-03-24,91.17,1.46
